Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2000-03-14,68.55,72.256,68.136,71.23,587357
2000-03-15,65.879,67.732,65.465,66.076,304940
2000-03-16,69.378,70.61,66.076,69.378,304146
2000-03-17,72.463,72.463,67.525,68.343,267620
2000-03-20,68.343,68.343,66.076,66.49,240154
2000-03-21,65.465,66.283,62.991,63.819,290680
2000-03-22,65.879,65.879,63.405,64.844,300039
2000-03-23,65.465,65.465,63.819,64.637,171141
2000-03-24,64.844,66.697,64.026,66.076,714422
2000-03-27,67.732,67.732,66.49,67.111,249462
2000-03-28,66.49,66.904,65.879,66.283,184516
2000-03-29,63.405,63.405,59.492,62.173,236936
2000-03-30,58.26,58.26,51.873,52.494,690983
2000-03-31,52.287,52.908,48.788,52.287,468586
2000-04-03,52.287,52.287,46.728,47.142,307434
2000-04-04,44.875,49.202,42.815,47.763,672295
2000-04-05,47.142,47.142,42.608,43.436,575465
2000-04-06,44.057,46.314,44.057,45.496,779098
2000-04-07,46.107,47.142,45.289,46.521,472754
2000-04-10,47.349,47.349,44.264,45.082,336846
2000-04-11,42.608,42.608,39.07,40.302,319190
2000-04-12,42.815,44.264,42.204,42.204,258527
2000-04-13,39.691,42.608,39.691,41.997,416695
2000-04-14,42.204,44.057,41.13,42.204,390101
2000-04-17,38.124,38.124,35.206,37.384,403373
2000-04-18,39.898,39.898,37.917,39.277,437257
2000-04-19,39.898,39.898,37.838,38.252,358723
2000-04-20,37.838,38.459,37.384,38.252,262764
2000-04-25,36.35,36.557,35.531,36.064,197474
2000-04-26,36.152,36.152,33.885,33.885,303405
2000-04-27,33.225,33.964,30.751,31.372,556892
2000-04-28,32.397,33.885,32.397,33.353,630968
2000-05-04,31.372,32.2,30.958,31.372,267147
2000-05-05,30.426,30.426,28.78,29.598,475765
2000-05-08,29.194,29.194,27.548,28.041,211707
2000-05-09,28.041,29.312,27.745,29.105,231773
2000-05-10,29.519,31.697,29.519,31.579,1275662
2000-05-11,31.579,38.124,31.579,36.97,954579
2000-05-12,39.484,43.85,38.252,43.85,1772435
2000-05-15,43.436,47.556,41.997,43.022,1459962
2000-05-16,45.496,47.142,44.668,45.082,868741
2000-05-17,43.436,43.436,40.716,41.13,529062
2000-05-18,40.509,42.411,40.509,41.79,531768
2000-05-19,40.716,41.13,39.277,39.563,448127
2000-05-22,39.277,39.691,37.384,37.384,473021
2000-05-23,38.538,38.538,36.557,36.557,575420
2000-05-24,34.704,35.531,32.604,34.171,520027
2000-05-25,35.65,36.685,34.911,36.064,745788
2000-05-26,33.225,34.911,33.225,34.585,397499
2000-05-29,35.857,38.863,35.857,38.863,1140694
2000-05-30,39.356,41.997,38.745,39.277,831615
2000-05-31,40.509,40.509,38.252,39.277,659085
2000-06-01,40.509,41.583,40.105,41.376,1229897
2000-06-02,40.43,40.43,39.07,40.016,699744
2000-06-05,40.105,40.105,38.124,38.459,447957
2000-06-06,37.099,37.306,35.324,35.738,816296
2000-06-07,35.403,38.459,35.403,38.045,553834
2000-06-08,38.952,40.509,38.952,39.691,800822
2000-06-09,40.105,41.169,39.563,40.016,747945
2000-06-12,39.691,39.691,38.459,38.538,201970
2000-06-13,38.459,39.07,37.591,37.71,347479
2000-06-14,39.277,39.898,38.863,38.863,273539
2000-06-15,39.277,39.277,38.656,38.863,155581
2000-06-16,38.952,38.952,38.252,38.252,225861
2000-06-19,38.045,38.045,37.177,37.306,145929
2000-06-20,39.484,39.691,38.952,39.356,245624
2000-06-21,39.484,39.484,38.656,39.07,323220
2000-06-23,38.745,39.356,38.745,39.159,114887
2000-06-26,39.691,43.436,39.691,43.022,568373
2000-06-27,43.643,45.082,42.815,43.229,1178767
2000-06-28,43.229,43.643,42.411,43.643,484988
2000-06-29,43.643,43.643,41.13,41.583,467684
2000-06-30,41.997,41.997,39.484,39.484,513740
2000-07-03,39.77,41.051,39.77,40.43,419597
2000-07-04,40.716,40.716,39.691,40.016,340798
2000-07-05,39.563,40.105,38.459,38.459,430005
2000-07-06,38.252,38.252,36.97,37.838,226199
2000-07-07,38.656,38.656,37.384,38.252,141285
2000-07-10,38.863,38.863,37.591,37.71,114550
2000-07-11,37.591,37.591,36.271,36.478,161024
2000-07-12,37.591,39.356,37.591,38.863,326440
2000-07-13,39.277,39.277,38.331,38.459,200005
2000-07-14,38.656,39.07,37.384,37.838,188670
2000-07-17,38.045,38.252,37.71,37.838,128764
2000-07-18,37.838,39.691,37.838,38.538,282703
2000-07-19,38.656,40.223,38.538,39.07,253508
2000-07-20,39.07,39.277,38.459,38.538,240114
2000-07-21,38.952,38.952,37.838,38.124,168609
2000-07-24,37.838,37.838,37.177,37.503,100643
2000-07-25,37.384,37.384,36.557,36.685,128681
2000-07-26,36.557,36.557,34.299,34.506,193836
2000-07-27,33.885,34.792,32.525,34.585,334295
2000-07-28,34.506,34.999,33.964,34.299,147459
2000-07-31,33.225,34.092,32.604,33.472,191412
2000-08-01,32.397,32.939,30.958,31.579,350680
2000-08-02,32.604,33.472,32.604,33.146,153500
2000-08-03,33.146,33.146,31.786,32.318,227938
2000-08-04,33.679,34.299,33.679,34.171,194892
2000-08-07,34.299,34.299,33.55,33.55,86669
2000-08-08,34.299,34.999,34.299,34.792,192408
2000-08-09,35.945,37.099,35.945,36.763,177591
2000-08-10,36.478,36.478,34.792,35.531,290506
2000-08-11,35.118,35.118,34.092,34.299,240295
2000-08-14,34.299,34.506,34.092,34.378,38334
2000-08-16,34.911,35.65,34.911,35.65,65084
2000-08-17,34.585,34.911,33.55,34.092,87796
2000-08-18,35.118,35.118,33.679,34.999,101594
2000-08-21,34.299,34.506,33.885,34.171,40922
2000-08-22,34.506,34.506,34.092,34.506,53612
2000-08-23,34.299,34.911,34.092,34.299,73456
2000-08-24,35.118,35.531,34.911,35.324,81124
2000-08-25,35.945,36.152,35.65,35.738,137695
2000-08-28,35.738,35.738,34.911,35.118,44142
2000-08-29,34.911,35.206,34.299,35.206,40023
2000-08-30,35.324,35.857,34.704,34.999,153237
2000-08-31,35.324,37.71,35.324,37.71,360382
2000-09-01,38.863,40.43,38.252,39.898,584311
2000-09-04,39.898,40.105,38.538,38.538,416673
2000-09-05,38.252,39.07,37.838,39.07,304512
2000-09-06,38.459,39.159,38.252,38.863,118414
2000-09-07,38.252,38.538,37.384,38.459,185653
2000-09-08,38.331,38.331,37.099,37.384,181364
2000-09-11,36.557,36.97,36.271,36.478,153359
2000-09-12,36.763,38.124,36.763,38.124,196646
2000-09-13,38.045,38.459,36.97,37.384,166365
2000-09-14,37.838,38.252,37.384,38.124,112882
2000-09-15,37.917,37.917,37.099,37.384,156278
2000-09-18,36.557,36.97,36.152,36.763,91031
2000-09-19,36.35,36.763,35.738,35.945,149817
2000-09-20,36.35,36.35,34.999,35.118,107942
2000-09-21,35.118,35.118,33.225,33.679,212179
2000-09-22,31.697,32.397,30.219,31.5,359201
2000-09-25,32.939,33.225,32.397,32.811,156042
2000-09-26,31.579,31.786,30.544,30.958,216014
2000-09-27,30.751,31.5,30.633,30.84,183392
2000-09-28,30.347,30.347,27.952,29.105,247254
2000-09-29,30.14,30.751,28.987,30.426,309779
2000-10-02,30.347,32.397,30.347,31.786,228424
2000-10-03,30.347,31.165,29.598,30.751,109789
2000-10-04,29.312,31.165,28.898,30.751,405930
2000-10-05,31.165,34.299,30.751,32.111,1035210
2000-10-06,31.786,32.397,31.086,31.5,179562
2000-10-09,30.544,31.372,30.14,30.958,282346
2000-10-10,31.165,31.165,30.347,30.751,270471
2000-10-11,29.519,29.519,28.366,29.105,373119
2000-10-12,29.598,30.219,29.105,29.105,341760
2000-10-13,27.627,28.248,27.006,28.159,302052
2000-10-16,30.14,30.426,29.312,30.012,358632
2000-10-17,29.805,30.633,29.401,30.426,238542
2000-10-18,28.987,29.519,27.213,27.834,254810
2000-10-19,29.598,30.751,29.598,29.726,294372
2000-10-20,31.165,31.165,30.426,30.84,482547
2000-10-23,30.347,30.347,29.933,30.14,108794
2000-10-24,29.598,30.347,29.598,30.012,153633
2000-10-25,29.519,29.519,28.652,28.987,74743
2000-10-26,29.105,29.105,28.366,28.652,100155
2000-10-27,28.987,28.987,28.445,28.573,59502
2000-10-30,28.652,28.78,28.041,28.78,60685
2000-10-31,28.248,29.194,28.248,29.105,97043
2000-11-02,29.933,30.751,29.726,30.751,178070
2000-11-03,31.372,31.993,31.372,31.697,462047
2000-11-06,31.579,33.679,31.579,33.679,420939
2000-11-07,33.679,33.964,32.604,33.225,246290
2000-11-08,33.225,33.225,32.2,32.604,238739
2000-11-09,31.904,31.993,30.958,31.786,311610
2000-11-10,31.579,31.579,30.219,30.958,187293
2000-11-13,29.312,29.312,27.834,28.898,552367
2000-11-14,31.165,31.165,29.519,29.519,600386
2000-11-15,28.041,28.041,24,24.295,655109
2000-11-16,25.242,25.242,21.9,24.414,1187533
2000-11-17,23.675,25.36,23.596,24.621,326214
2000-11-20,24.542,25.153,23.675,23.793,229793
2000-11-21,24.088,24.295,23.389,23.596,212388
2000-11-22,23.675,23.675,22.029,22.847,249615
2000-11-23,22.847,23.054,22.147,22.442,188026
2000-11-24,22.847,23.596,22.64,23.389,378445
2000-11-27,24.088,24.295,23.261,23.389,418648
2000-11-28,23.389,23.596,22.64,22.847,180973
2000-11-29,22.236,22.561,21.822,21.9,318838
2000-11-30,21.408,21.496,20.136,20.383,375822
2000-12-01,20.59,20.994,20.215,20.254,265444
2000-12-04,19.929,20.008,19.022,19.062,221501
2000-12-05,19.476,19.515,19.022,19.308,290323
2000-12-06,20.422,20.54,19.929,20.383,404225
2000-12-07,20.668,22.236,20.383,22.147,709236
2000-12-08,23.468,24.088,23.054,23.261,617604
2000-12-11,23.881,23.881,23.054,23.261,367916
2000-12-12,22.975,23.389,22.442,22.768,355902
2000-12-13,22.847,23.881,22.768,23.054,369242
2000-12-14,23.054,23.596,22.847,23.389,314158
2000-12-15,23.261,23.675,22.847,23.596,295317
2000-12-18,23.675,25.242,23.675,24.621,644499
2000-12-19,24.946,25.242,24.295,24.621,389430
2000-12-20,24.295,24.542,23.596,23.881,515983
2000-12-21,22.847,24.088,22.847,23.675,288781
2000-12-22,24.542,24.828,24.207,24.749,241837
2000-12-27,25.36,26.474,25.242,26.267,389441
2000-12-28,27.134,27.341,25.567,26.06,683354
2000-12-29,25.981,26.188,25.36,25.646,242062
2001-01-02,24.828,25.774,24.621,25.242,223550
2001-01-03,24.946,25.153,24,24.295,410205
2001-01-04,25.774,25.853,24.749,24.946,549724
2001-01-05,25.36,25.36,24.542,24.542,200532
2001-01-08,24.088,24.414,22.975,23.182,344523
2001-01-09,23.468,23.793,22.847,23.675,343947
2001-01-10,23.468,23.596,22.975,23.054,102228
2001-01-11,22.847,22.847,22.029,22.147,284989
2001-01-12,23.054,23.389,22.768,22.847,408543
2001-01-15,23.054,23.182,22.236,22.442,126274
2001-01-16,22.236,22.768,21.9,22.442,105325
2001-01-17,22.847,23.881,22.354,23.675,410730
2001-01-18,23.596,24.621,23.468,23.881,372368
2001-01-19,24.946,25.449,24.542,25.153,642694
2001-01-22,25.153,25.153,24,24,232858
2001-01-23,23.793,24.295,23.596,23.881,200552
2001-01-24,24.295,24.542,23.468,23.675,197392
2001-01-25,23.468,23.881,23.389,23.675,183552
2001-01-26,23.054,23.675,22.847,23.675,246423
2001-01-29,23.596,24,23.468,23.881,131800
2001-01-30,24.088,24.542,23.675,24,131634
2001-01-31,24.088,24.088,23.675,23.793,105724
2001-02-01,23.596,23.596,23.261,23.389,130316
2001-02-02,23.675,23.793,23.261,23.261,96290
2001-02-05,22.975,23.054,22.029,22.147,304491
2001-02-06,21.9,22.236,21.201,21.822,203760
2001-02-07,21.289,21.289,20.215,20.501,376968
2001-02-08,20.422,21.201,19.801,19.969,272801
2001-02-09,20.176,20.176,19.19,19.19,228122
2001-02-12,19.308,19.722,18.983,19.229,219710
2001-02-13,19.722,19.969,19.387,19.929,273172
2001-02-14,19.348,19.555,19.308,19.555,106623
2001-02-15,19.969,20.047,19.476,19.801,246209
2001-02-16,19.387,19.515,18.076,18.283,377126
2001-02-19,18.283,18.49,16.834,16.834,337305
2001-02-20,16.884,17.288,15.977,17.041,1279796
2001-02-21,16.923,16.923,16.135,16.47,492979
2001-02-22,16.637,16.923,16.391,16.47,478743
2001-02-23,16.923,17.416,16.509,17.002,978858
2001-02-26,17.416,17.583,16.43,16.43,454527
2001-02-27,16.391,16.391,14.41,14.41,595732
2001-02-28,13.503,15.691,12.971,15.484,2400424
2001-03-01,14.203,15.149,14.203,14.331,831639
2001-03-02,14.37,14.735,13.917,14.242,359949
2001-03-05,14.331,14.617,13.71,13.71,246409
2001-03-06,13.956,14.331,13.257,14.331,642194
2001-03-07,14.035,14.035,13.424,13.424,221532
2001-03-08,13.138,13.385,12.478,12.685,313558
2001-03-09,12.064,12.064,11.236,11.236,590148
2001-03-12,10.418,10.95,10.083,10.172,388566
2001-03-13,9.965,11.029,9.965,11.029,889575
2001-03-14,11.197,12.271,10.832,12.271,1749076
2001-03-15,13.424,13.917,12.724,13.917,1988478
2001-03-16,14.163,14.41,12.182,12.478,3707950
2001-03-19,11.689,13.296,11.689,12.478,563052
2001-03-20,12.764,13.05,12.685,12.685,312367
2001-03-21,12.478,12.803,12.143,12.143,279126
2001-03-22,12.064,12.143,11.571,12.143,186892
2001-03-23,12.764,12.764,12.182,12.182,250565
2001-03-26,12.064,12.478,12.025,12.025,132211
2001-03-27,12.271,12.271,11.896,11.936,129073
2001-03-28,12.064,12.143,11.857,12.025,100720
2001-03-29,11.739,11.896,11.65,11.65,72203
2001-03-30,11.857,11.857,11.157,11.157,166492
2001-04-02,11.197,11.197,10.586,10.832,71448
2001-04-03,10.457,10.536,10.172,10.418,119700
2001-04-04,10.211,10.871,10.132,10.536,230653
2001-04-05,10.95,11.118,10.704,11.118,213634
2001-04-06,11.325,11.325,11.029,11.078,239649
2001-04-09,11.118,11.443,10.871,11.325,212293
2001-04-10,11.482,12.025,11.236,11.482,375771
2001-04-11,11.739,11.857,11.482,11.689,276643
2001-04-12,11.739,11.739,11.364,11.482,123972
2001-04-17,11.236,11.236,10.783,10.832,106015
2001-04-18,11.078,11.482,10.95,11.482,388367
2001-04-19,11.896,11.985,11.482,11.65,388243
2001-04-20,11.611,11.818,11.482,11.739,211246
2001-04-23,11.364,11.482,11.364,11.364,124842
2001-04-24,11.482,11.611,11.236,11.285,120425
2001-04-25,11.236,11.404,11.157,11.364,51606
2001-04-26,11.482,11.611,11.404,11.611,105631
2001-04-27,11.532,11.818,11.364,11.818,189595
2001-04-30,11.818,12.389,11.818,11.985,314830
2001-05-02,11.985,12.31,11.896,12.025,161087
2001-05-04,11.985,11.985,11.571,11.739,138127
2001-05-07,11.857,12.025,11.571,11.571,92148
2001-05-08,11.443,11.443,10.911,10.99,159052
2001-05-09,10.418,10.497,10.004,10.083,289808
2001-05-10,10.132,10.586,9.925,10.586,318896
2001-05-11,10.418,10.704,10.29,10.379,141526
2001-05-14,10.379,10.379,10.004,10.043,135465
2001-05-15,10.132,10.25,9.797,9.836,262949
2001-05-16,9.679,9.679,9.3831,9.629,243290
2001-05-17,10.043,10.043,9.679,9.797,164394
2001-05-18,9.758,9.886,9.718,9.718,22372
2001-05-21,9.758,9.965,9.758,9.925,72295
2001-05-22,10.043,10.379,10.043,10.172,275493
2001-05-23,10.043,10.172,9.925,9.925,141979
2001-05-24,9.965,9.965,9.836,9.836,161148
2001-05-25,9.965,9.965,9.59,9.59,74367
2001-05-28,9.551,9.718,9.551,9.629,53952
2001-05-29,9.629,9.925,9.629,9.758,42177
2001-05-30,9.629,9.718,9.511,9.551,38638
2001-05-31,9.511,9.511,9.3436,9.3831,144085
2001-06-01,9.3436,9.3436,9.0578,9.2648,160555
2001-06-04,9.0972,9.0972,8.5256,8.5256,156900
2001-06-05,8.4369,8.5256,8.0525,8.3186,285789
2001-06-06,8.3975,8.6439,8.2299,8.2299,298005
2001-06-07,8.0722,8.3186,7.7371,8.0722,295832
2001-06-08,8.1313,8.3186,7.7765,7.7765,292703
2001-06-11,7.7371,7.7568,7.5794,7.6385,287889
2001-06-12,7.5991,7.9441,7.5991,7.9046,215657
2001-06-13,8.1116,8.4369,8.0525,8.3186,295033
2001-06-15,8.4862,8.8114,8.151,8.6439,242590
2001-06-18,8.565,8.9297,8.358,8.8508,262020
2001-06-19,8.8903,9.0972,8.6044,9.0578,212939
2001-06-20,8.9297,9.758,8.9297,9.629,373305
2001-06-21,9.797,10.497,9.758,10.457,574965
2001-06-22,10.625,11.029,10.379,10.418,625127
2001-06-25,10.083,10.704,9.679,10.586,867563
2001-06-26,10.704,10.832,10.211,10.704,819599
2001-06-27,10.783,10.783,10.457,10.783,317859
2001-06-28,10.664,10.664,10.172,10.172,213716
2001-06-29,10.004,10.664,9.718,10.379,898863
2001-07-02,10.25,10.25,9.1367,9.4323,128655
2001-07-03,9.3831,9.4718,8.8114,8.8114,98571
2001-07-04,8.8508,8.8508,8.1708,8.2299,75598
2001-07-05,8.3186,8.5256,8.2299,8.3186,71056
2001-07-06,8.358,8.8114,8.2792,8.6833,74957
2001-07-09,8.8114,8.8508,8.565,8.8508,126454
2001-07-10,8.8903,8.9297,8.3186,8.3975,91185
2001-07-11,8.0919,8.2792,7.8652,8.2792,91605
2001-07-12,8.5256,9.551,8.3975,9.551,177201
2001-07-13,9.758,10.004,9.2648,9.551,193868
2001-07-16,9.4718,9.718,9.3436,9.718,36801
2001-07-17,9.551,9.679,8.9297,8.9297,61013
2001-07-18,8.7326,9.0578,8.565,9.0578,46752
2001-07-19,9.0578,9.0578,8.772,8.772,58693
2001-07-20,8.6833,8.8114,8.565,8.6044,34257
2001-07-23,8.8114,9.4323,8.8114,9.1367,72504
2001-07-24,9.2648,9.3042,8.7326,8.8114,50134
2001-07-25,8.9297,8.979,8.565,8.565,39984
2001-07-26,8.8508,9.2254,8.7326,9.1367,74072
2001-07-27,9.3436,9.758,9.3436,9.679,138545
2001-07-30,9.4718,10.586,9.4718,10.004,131805
2001-07-31,9.965,10.379,9.797,10.25,84466
2001-08-01,10.379,10.379,10.043,10.172,93251
2001-08-02,10.211,10.664,10.211,10.457,127353
2001-08-03,10.379,10.536,10.211,10.329,50894
2001-08-06,10.29,10.664,10.29,10.497,53802
2001-08-07,10.457,10.457,10.329,10.418,38925
2001-08-08,10.29,10.29,9.797,9.797,56522
2001-08-09,9.679,9.965,9.551,9.965,30514
2001-08-10,10.083,10.329,10.043,10.172,68566
2001-08-13,10.132,10.379,10.132,10.379,34963
2001-08-14,10.379,10.586,10.379,10.457,59954
2001-08-16,10.536,10.536,10.29,10.497,54562
2001-08-17,10.379,10.457,10.25,10.379,65414
2001-08-20,10.211,10.329,9.886,10.043,44290
2001-08-21,10.004,10.29,10.004,10.211,11063
2001-08-22,10.083,10.497,10.083,10.29,23178
2001-08-23,10.329,10.497,10.211,10.379,23300
2001-08-24,10.25,10.783,10.25,10.625,27157
2001-08-27,10.783,11.078,10.536,10.625,92579
2001-08-28,10.497,10.704,10.497,10.586,41626
2001-08-29,10.497,10.704,10.457,10.586,33623
2001-08-30,10.625,10.783,10.625,10.783,30326
2001-08-31,10.704,11.078,10.704,10.99,69798
2001-09-03,11.118,11.532,11.029,11.364,220306
2001-09-04,11.611,11.739,11.157,11.364,173608
2001-09-05,11.236,11.65,11.236,11.65,42799
2001-09-06,11.739,11.818,11.404,11.404,114887
2001-09-07,11.364,11.482,11.157,11.236,66376
2001-09-10,10.832,11.364,10.832,11.157,63636
2001-09-11,11.325,11.325,10.29,10.704,58512
2001-09-12,9.965,10.497,9.886,10.497,165906
2001-09-13,10.25,10.497,10.211,10.379,42882
2001-09-14,10.25,10.29,9.511,9.511,91716
2001-09-17,9.4718,9.4718,9.0972,9.2254,49554
2001-09-18,9.3042,9.758,9.0578,9.718,78630
2001-09-19,9.718,10.043,9.718,9.965,47726
2001-09-20,10.043,10.043,9.679,9.836,15940
2001-09-21,9.4323,9.758,9.1367,9.2648,37855
2001-09-24,9.679,9.758,9.0972,9.4323,33435
2001-09-25,9.4718,9.4718,9.0972,9.1367,118529
2001-09-26,9.2254,9.2254,9.0578,9.1367,94446
2001-09-27,9.2648,9.2648,8.6439,8.9297,28291
2001-09-28,9.0578,9.2648,9.0184,9.0578,64283
2001-10-01,9.0578,9.1859,9.0578,9.1859,15360
2001-10-02,9.3042,9.3042,8.7326,8.9297,23999
2001-10-03,8.9297,8.9297,8.6833,8.6833,28711
2001-10-04,8.9297,8.9297,8.7326,8.772,47547
2001-10-05,8.8114,9.0578,8.8114,8.979,22987
2001-10-08,8.979,8.979,8.7326,8.8508,27355
2001-10-09,8.9297,9.3436,8.8508,9.1859,83820
2001-10-10,9.3436,9.758,9.1859,9.629,157095
2001-10-11,10.083,10.871,9.551,10.132,306441
2001-10-12,10.25,10.25,9.886,10.211,99836
2001-10-15,10.083,10.743,9.965,10.25,100557
2001-10-16,10.586,11.325,10.497,11.157,154216
2001-10-17,11.778,12.231,10.586,11.078,213988
2001-10-18,10.536,11.118,10.418,10.783,128893
2001-10-19,10.783,11.157,10.586,10.832,89474
2001-10-22,10.783,11.118,10.783,11.118,103710
2001-10-23,11.404,11.65,10.832,11.029,210170
2001-10-24,10.783,11.197,10.704,11.197,116001
2001-10-25,11.482,11.689,10.783,10.832,165908
2001-10-26,11.118,11.364,11.029,11.197,118072
2001-10-29,11.404,11.443,11.029,11.236,137423
2001-10-30,10.871,10.99,10.586,10.586,91493
2001-10-31,10.497,10.95,10.457,10.95,68533
2001-11-02,10.99,10.99,10.743,10.911,36273
2001-11-05,10.783,10.95,10.783,10.871,21439
2001-11-06,10.95,11.029,10.625,10.664,27480
2001-11-07,10.586,10.783,10.418,10.497,42806
2001-11-08,10.586,11.029,10.418,11.029,49796
2001-11-09,10.832,11.285,10.704,10.704,94937
2001-11-12,10.99,11.029,10.536,10.586,47501
2001-11-13,10.832,10.99,10.704,10.95,55968
2001-11-14,11.197,11.611,10.911,11.532,254557
2001-11-15,11.571,11.778,11.029,11.029,179367
2001-11-16,11.078,11.364,11.029,11.118,42828
2001-11-19,11.285,11.364,10.783,11.029,65944
2001-11-20,11.029,11.197,10.911,10.99,39282
2001-11-21,11.078,11.118,10.625,10.625,112498
2001-11-22,10.379,10.743,10.29,10.743,101993
2001-11-23,10.743,10.743,10.329,10.497,148142
2001-11-26,10.536,10.586,10.29,10.418,53354
2001-11-27,10.418,10.536,10.379,10.379,30805
2001-11-28,10.132,10.536,10.132,10.418,52464
2001-11-29,10.536,10.586,10.418,10.418,36437
2001-11-30,10.418,10.536,10.172,10.172,27632
2001-12-03,10.004,10.043,9.59,10.004,32384
2001-12-04,10.329,10.457,10.172,10.379,43142
2001-12-05,10.704,10.783,10.418,10.536,65588
2001-12-06,10.743,10.743,10.536,10.536,58829
2001-12-07,10.497,10.664,10.497,10.664,37698
2001-12-10,10.536,10.664,10.211,10.211,66288
2001-12-11,10.004,10.172,9.925,10.083,81218
2001-12-12,10.29,10.29,9.886,9.965,45869
2001-12-13,9.965,9.965,8.979,8.979,81974
2001-12-14,8.9297,9.2254,8.8903,9.0578,52730
2001-12-17,9.2254,9.2648,8.8508,9.1859,97184
2001-12-18,9.0578,9.59,9.0578,9.551,144498
2001-12-19,9.511,9.511,9.1367,9.3436,107383
2001-12-20,9.3436,9.3436,9.2254,9.3436,109527
2001-12-21,9.1859,9.4323,9.0578,9.1367,46743
2001-12-27,9.2648,9.551,9.0578,9.551,350131
2001-12-28,10.211,10.211,9.2254,9.4718,1061384
2001-12-31,9.4718,9.511,9.1367,9.3831,69834
2002-01-02,9.4718,9.4718,9.1859,9.2254,9999
2002-01-03,9.3436,9.679,9.3042,9.679,59723
2002-01-04,9.925,9.925,9.3042,9.3436,177963
2002-01-07,9.3436,9.511,9.0578,9.2648,93807
2002-01-08,9.2648,9.2648,8.8508,9.0578,98068
2002-01-09,9.0972,9.551,8.979,9.4718,119428
2002-01-10,9.551,9.59,9.2254,9.3831,192808
2002-01-11,9.3436,9.511,9.3042,9.3831,64450
2002-01-14,9.3831,9.3831,9.0972,9.1859,54952
2002-01-15,9.0184,9.1367,9.0184,9.0578,51662
2002-01-16,9.1859,9.2648,9.0578,9.0578,95214
2002-01-17,9.2254,9.2254,9.0972,9.2254,89416
2002-01-18,9.3042,9.3042,9.0972,9.1367,80524
2002-01-21,9.0972,9.1367,8.9297,8.9297,41689
2002-01-28,9.0578,9.0578,5.7659,6.7909,1152756
2002-01-29,6.919,7.0767,6.6332,6.6923,292373
2002-01-30,6.6332,6.6923,6.2587,6.5445,132407
2002-01-31,6.6332,6.6332,6.3375,6.4656,52859
2002-02-01,6.5445,6.5445,6.0123,6.1305,133308
2002-02-04,5.8447,5.9728,5.2336,5.2928,934130
2002-02-05,5.3125,5.6377,5.1646,5.5195,196056
2002-02-06,5.6772,5.7264,5.3519,5.3519,153352
2002-02-07,5.3913,5.48,5.3322,5.3519,53738
2002-02-08,5.2928,5.4307,5.2928,5.4307,31264
2002-02-11,5.618,5.618,5.273,5.3322,57702
2002-02-12,5.3322,5.3716,5.1449,5.1449,32065
2002-02-13,5.0858,5.1449,4.9379,5.0069,63575
2002-02-14,5.1252,5.1252,4.9379,4.9379,33474
2002-02-15,4.9379,5.0069,4.6718,4.731,112117
2002-02-18,4.8394,4.8394,4.3466,4.4254,163230
2002-02-19,4.4057,4.4057,4.1396,4.2579,126602
2002-02-20,4.2184,4.3071,4.1593,4.2579,106753
2002-02-21,4.3663,4.6127,4.3269,4.4451,195068
2002-02-22,4.4057,4.524,4.3663,4.524,69284
2002-02-25,4.9379,5.7264,4.8197,5.273,768950
2002-02-26,5.5392,5.5392,5.1843,5.2533,653178
2002-02-27,5.2336,5.2928,5.0069,5.1843,274440
2002-02-28,5.1843,5.2336,5.0858,5.2336,51108
2002-03-01,5.2533,5.2533,5.0661,5.1252,1136898
2002-03-04,5.273,5.3125,4.731,4.9379,539873
2002-03-05,4.9379,5.0069,4.8197,4.8394,69582
2002-03-06,4.7802,4.8591,4.6324,4.731,105877
2002-03-07,4.8,4.8,4.6127,4.6915,79477
2002-03-08,4.7802,4.7802,4.6324,4.6718,72406
2002-03-11,4.7112,4.7112,4.6521,4.6521,23180
2002-03-12,4.6127,4.8788,4.5733,4.6521,222985
2002-03-13,4.6521,4.7507,4.593,4.6521,89625
2002-03-14,4.5535,4.6521,4.5535,4.5733,39242
2002-03-15,4.6127,4.6127,4.5733,4.6127,20334
2002-03-18,4.6521,4.6521,4.5733,4.6127,27725
2002-03-19,4.593,4.593,4.3269,4.3663,65795
2002-03-20,4.3663,4.4057,4.2382,4.2382,83589
2002-03-21,4.3269,4.3269,4.1987,4.1987,61710
2002-03-22,4.2579,4.4057,4.2184,4.3663,87515
2002-03-25,4.4254,4.4254,4.2382,4.2579,86640
2002-03-26,4.1593,4.2184,4.1199,4.1396,140080
2002-03-27,4.1199,4.2184,4.0805,4.1002,89370
2002-03-28,4.1199,4.2184,4.1002,4.1199,85161
2002-04-02,4.1002,4.1593,4.0805,4.1199,11037
2002-04-03,4.1002,4.1002,3.7651,3.9129,70699
2002-04-04,3.9129,3.9129,3.6271,3.6271,139759
2002-04-05,3.7059,3.7453,3.6468,3.6665,101065
2002-04-08,3.6665,3.6665,3.2525,3.292,89394
2002-04-09,3.3314,3.3314,2.878,3.085,393666
2002-04-10,3.085,3.1047,2.9667,3.0061,108719
2002-04-11,3.0258,3.0456,2.7794,2.8386,117608
2002-04-12,2.878,2.878,2.4542,2.5527,420768
2002-04-15,2.5527,2.7992,2.2275,2.7992,706343
2002-04-16,2.8977,3.085,2.6809,2.6809,578973
2002-04-17,2.7992,2.7992,2.5527,2.5527,294724
